"","","","","","WIDEBODY","","","",""
"","","","","U.S. OUTBOUND TO EMEIA","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","SEA","LHR","19:00","13:15","A330","DL0020","DAILY","01Oct2023","31Oct2023"
"","SLC","AMS","14:50","09:15","A330","DL0056","DAILY","01Oct2023","31Oct2023"
"","SLC","CDG","14:45","09:05","A330","DL0220","DAILY","01Oct2023","31Oct2023"
"","SLC","LHR","18:55","13:30","A330","DL0050","DAILY","01Oct2023","31Oct2023"
"","","","","U.S. OUTBOUND TO APAC","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","ATL","HND","10:20","16:25","A350","DL0295","DAILY","01Oct2023","31Oct2023"
"","ATL","ICN","00:25","05:30","A350","DL0027","DAILY","01Oct2023","31Oct2023"
"","ATL","ICN","23:50","05:00","A350","DL0239","DAILY","28Oct2023","28Oct2023"
"","DTW","HND","10:10","17:10","A350","DL0275","DAILY","01Oct2023","31Oct2023"
"","DTW","ICN","12:00","17:20","A350","DL0159","DAILY","01Oct2023","31Oct2023"
"","DTW","PVG","10:15","15:20","A350","DL0389","1.3..6.","04Oct2023","30Oct2023"
"","HNL","HND","14:40","18:45","B767","DL0181","DAILY","28Oct2023","31Oct2023"
"","LAX","AKL","23:00","07:55","A350","DL0065","DAILY","28Oct2023","31Oct2023"
"","LAX","HND","09:50","14:35","A330","DL0007","DAILY","01Oct2023","31Oct2023"
"","LAX","PPT","10:50","16:45","B767","DL0119","DAILY","31Oct2023","31Oct2023"
"","LAX","SYD","22:05","07:35","A350","DL0041","DAILY","01Oct2023","31Oct2023"
"","LAX","SYD","20:45","06:05","A350","DL0043","DAILY","29Oct2023","29Oct2023"
"","MSP","HND","10:55","15:05","A330","DL0121","DAILY","01Oct2023","31Oct2023"
"","MSP","ICN","10:35","16:30","A350","DL0171","DAILY","01Oct2023","31Oct2023"
"","SEA","HND","10:50","15:20","A330","DL0167","DAILY","01Oct2023","31Oct2023"
"","SEA","ICN","11:25","16:15","A330","DL0197","DAILY","01Oct2023","31Oct2023"
"","SEA","PVG","10:25","17:05","A330","DL0281","12..5.7","03Oct2023","31Oct2023"
"","","","","U.S. OUTBOUND TO LATAM","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","ATL","BOG","15:55","19:45","B767","DL0981","DAILY","29Oct2023","31Oct2023"
"","ATL","EZE","21:55","09:00","B767","DL0101","DAILY","01Oct2023","31Oct2023"
"","ATL","GRU","18:55","05:40","A330","DL0105","DAILY","01Oct2023","31Oct2023"
"","ATL","GRU","20:50","09:35","B767","DL0269","DAILY","01Oct2023","31Oct2023"
"","ATL","LIM","15:30","21:40","A350","DL0151","DAILY","01Oct2023","31Oct2023"
"","ATL","SCL","21:05","07:20","A350","DL0147","DAILY","01Oct2023","31Oct2023"
"","JFK","BOG","12:45","17:45","B767","DL0253","DAILY","29Oct2023","31Oct2023"
"","JFK","EZE","21:59","10:15","B767","DL0115","DAILY","28Oct2023","31Oct2023"
"","JFK","GRU","22:30","09:55","B767","DL0227","DAILY","01Oct2023","31Oct2023"
"","","","","EMEIA OUTBOUND","","","","",""
